ZONE I=129 J=129
2.460313e+00 -1.175000e+00 1.646843e-01
2.460313e+00 -1.150000e+00 1.755161e-01
2.460313e+00 -1.125000e+00 1.822263e-01
2.460313e+00 -1.100000e+00 1.842975e-01
2.460313e+00 -1.075000e+00 1.814216e-01
2.460313e+00 -1.050000e+00 1.727772e-01
2.460313e+00 -1.025000e+00 1.578041e-01
2.460313e+00 -1.000000e+00 1.434068e-01
2.460313e+00 -9.750000e-01 1.312944e-01
2.460313e+00 -9.500000e-01 1.209517e-01
2.460313e+00 -9.250000e-01 1.120600e-01
2.460313e+00 -9.000000e-01 1.044054e-01
2.460313e+00 -8.750000e-01 9.783641e-02
2.460313e+00 -8.500000e-01 9.224315e-02
2.460313e+00 -8.250000e-01 8.754569e-02
2.460313e+00 -8.000000e-01 8.368664e-02
2.460313e+00 -7.750000e-01 8.062592e-02
2.460313e+00 -7.500000e-01 7.833656e-02
2.460313e+00 -7.250000e-01 7.680118e-02
2.460313e+00 -7.000000e-01 7.600820e-02
2.460313e+00 -6.750000e-01 7.594744e-02
2.460313e+00 -6.500000e-01 7.660384e-02
2.460313e+00 -6.250000e-01 7.794772e-02
2.460313e+00 -6.000000e-01 7.991733e-02
2.460313e+00 -5.750000e-01 8.238261e-02
2.460313e+00 -5.500000e-01 8.507206e-02
2.460313e+00 -5.250000e-01 8.749762e-02
2.460313e+00 -5.000000e-01 8.902889e-02
2.460313e+00 -4.750000e-01 8.911965e-02
2.460313e+00 -4.500000e-01 8.743946e-02
2.460313e+00 -4.250000e-01 8.386006e-02
2.460313e+00 -4.000000e-01 7.841501e-02
2.460313e+00 -3.750000e-01 7.128771e-02
2.460313e+00 -3.500000e-01 6.282184e-02
2.460313e+00 -3.250000e-01 5.350836e-02
2.460313e+00 -3.000000e-01 4.389015e-02
2.460313e+00 -2.750000e-01 3.442617e-02
2.460313e+00 -2.500000e-01 2.543158e-02
2.460313e+00 -2.250000e-01 1.709885e-02
2.460313e+00 -2.000000e-01 9.538960e-03
2.460313e+00 -1.750000e-01 2.813383e-03
2.460313e+00 -1.500000e-01 -3.045406e-03
2.460313e+00 -1.250000e-01 -8.021564e-03
2.460313e+00 -1.000000e-01 -1.210850e-02
2.460313e+00 -7.500000e-02 -1.530449e-02
2.460313e+00 -5.000000e-02 -1.761007e-02
2.460313e+00 -2.500000e-02 -1.902663e-02
2.460313e+00 0.000000e+00 -1.955555e-02
2.460313e+00 2.500000e-02 -1.919786e-02
2.460313e+00 5.000000e-02 -1.795414e-02
2.460313e+00 7.500000e-02 -1.582460e-02
2.460313e+00 1.000000e-01 -1.280943e-02
2.460313e+00 1.250000e-01 -8.909620e-03
2.460313e+00 1.500000e-01 -4.128332e-03
2.460313e+00 1.750000e-01 1.526563e-03
2.460313e+00 2.000000e-01 8.038230e-03
2.460313e+00 2.250000e-01 1.537370e-02
2.460313e+00 2.500000e-01 2.347183e-02
2.460313e+00 2.750000e-01 3.222344e-02
2.460313e+00 3.000000e-01 4.144017e-02
2.460313e+00 3.250000e-01 5.081449e-02
2.460313e+00 3.500000e-01 5.989920e-02
2.460313e+00 3.750000e-01 6.816564e-02
2.460313e+00 4.000000e-01 7.513569e-02
2.460313e+00 4.250000e-01 8.047450e-02
2.460313e+00 4.500000e-01 8.400319e-02
2.460313e+00 4.750000e-01 8.568882e-02
2.460313e+00 5.000000e-01 8.565626e-02
2.460313e+00 5.250000e-01 8.422760e-02
2.460313e+00 5.500000e-01 8.193535e-02
2.460313e+00 5.750000e-01 7.939332e-02
2.460313e+00 6.000000e-01 7.707468e-02
2.460313e+00 6.250000e-01 7.524004e-02
2.460313e+00 6.500000e-01 7.401233e-02
2.460313e+00 6.750000e-01 7.344879e-02
2.460313e+00 7.000000e-01 7.357609e-02
2.460313e+00 7.250000e-01 7.440691e-02
2.460313e+00 7.500000e-01 7.594918e-02
2.460313e+00 7.750000e-01 7.821184e-02
2.460313e+00 8.000000e-01 8.120891e-02
2.460313e+00 8.250000e-01 8.496272e-02
2.460313e+00 8.500000e-01 8.950693e-02
2.460313e+00 8.750000e-01 9.488973e-02
2.460313e+00 9.000000e-01 1.011779e-01
2.460313e+00 9.250000e-01 1.084620e-01
2.460313e+00 9.500000e-01 1.168655e-01
2.460313e+00 9.750000e-01 1.265607e-01
2.460313e+00 1.000000e+00 1.378094e-01
2.460313e+00 1.025000e+00 1.510755e-01
2.460313e+00 1.050000e+00 1.647271e-01
2.460313e+00 1.075000e+00 1.722705e-01
2.460313e+00 1.100000e+00 1.744004e-01
2.460313e+00 1.125000e+00 1.718608e-01
2.460313e+00 1.150000e+00 1.649823e-01
2.460313e+00 1.175000e+00 1.554066e-01
2.460313e+00 1.200000e+00 1.440153e-01
2.460313e+00 1.225000e+00 1.323730e-01
2.460313e+00 1.250000e+00 1.217898e-01
2.460313e+00 1.275000e+00 1.124074e-01
2.460313e+00 1.300000e+00 1.040111e-01
2.460313e+00 1.325000e+00 9.643737e-02
2.460313e+00 1.350000e+00 8.956895e-02
2.460313e+00 1.375000e+00 8.331246e-02
2.460313e+00 1.400000e+00 7.759051e-02
2.460313e+00 1.425000e+00 7.233797e-02
2.460313e+00 1.450000e+00 6.749953e-02
2.460313e+00 1.475000e+00 6.302805e-02
2.460313e+00 1.500000e+00 5.888312e-02
2.460313e+00 1.525000e+00 5.503005e-02
2.460313e+00 1.550000e+00 5.143890e-02
2.460313e+00 1.575000e+00 4.808378e-02
2.460313e+00 1.600000e+00 4.494224e-02
2.473594e+00 -1.600000e+00 4.648338e-02
2.473594e+00 -1.575000e+00 4.974340e-02
2.473594e+00 -1.550000e+00 5.322504e-02
2.473594e+00 -1.525000e+00 5.695113e-02
2.473594e+00 -1.500000e+00 6.094791e-02
2.473594e+00 -1.475000e+00 6.524566e-02
2.473594e+00 -1.450000e+00 6.987937e-02
2.473594e+00 -1.425000e+00 7.488963e-02
2.473594e+00 -1.400000e+00 8.032362e-02
2.473594e+00 -1.375000e+00 8.623634e-02
2.473594e+00 -1.350000e+00 9.269218e-02
2.473594e+00 -1.325000e+00 9.976682e-02
2.473594e+00 -1.300000e+00 1.075503e-01
2.473594e+00 -1.275000e+00 1.161532e-01
2.473594e+00 -1.250000e+00 1.257210e-01
2.473594e+00 -1.225000e+00 1.364138e-01
2.473594e+00 -1.200000e+00 1.480246e-01
2.473594e+00 -1.175000e+00 1.593314e-01
2.473594e+00 -1.150000e+00 1.688671e-01
2.473594e+00 -1.125000e+00 1.757520e-01
2.473594e+00 -1.100000e+00 1.787630e-01
2.473594e+00 -1.075000e+00 1.771288e-01
2.473594e+00 -1.050000e+00 1.697591e-01
2.473594e+00 -1.025000e+00 1.562352e-01
2.473594e+00 -1.000000e+00 1.430921e-01
2.473594e+00 -9.750000e-01 1.319480e-01
2.473594e+00 -9.500000e-01 1.223488e-01
2.473594e+00 -9.250000e-01 1.140475e-01
2.473594e+00 -9.000000e-01 1.068822e-01
2.473594e+00 -8.750000e-01 1.007372e-01
2.473594e+00 -8.500000e-01 9.552778e-02
2.473594e+00 -8.250000e-01 9.119250e-02
2.473594e+00 -8.000000e-01 8.768837e-02
2.473594e+00 -7.750000e-01 8.498745e-02
2.473594e+00 -7.500000e-01 8.307405e-02
2.473594e+00 -7.250000e-01 8.194216e-02
2.473594e+00 -7.000000e-01 8.159275e-02
2.473594e+00 -6.750000e-01 8.203033e-02
2.473594e+00 -6.500000e-01 8.325797e-02
2.473594e+00 -6.250000e-01 8.526933e-02
2.473594e+00 -6.000000e-01 8.803427e-02
2.473594e+00 -5.750000e-01 9.146356e-02
2.473594e+00 -5.500000e-01 9.530328e-02
2.473594e+00 -5.250000e-01 9.896014e-02
2.473594e+00 -5.000000e-01 1.015814e-01
2.473594e+00 -4.750000e-01 1.024669e-01
2.473594e+00 -4.500000e-01 1.012463e-01
2.473594e+00 -4.250000e-01 9.779629e-02
2.473594e+00 -4.000000e-01 9.216248e-02
2.473594e+00 -3.750000e-01 8.454782e-02
2.473594e+00 -3.500000e-01 7.535006e-02
2.473594e+00 -3.250000e-01 6.518161e-02
2.473594e+00 -3.000000e-01 5.473608e-02
2.473594e+00 -2.750000e-01 4.456215e-02
2.473594e+00 -2.500000e-01 3.499325e-02
2.473594e+00 -2.250000e-01 2.620793e-02
2.473594e+00 -2.000000e-01 1.829573e-02
2.473594e+00 -1.750000e-01 1.129797e-02
2.473594e+00 -1.500000e-01 5.230384e-03
2.473594e+00 -1.250000e-01 9.556941e-05
2.473594e+00 -1.000000e-01 -4.110062e-03
2.473594e+00 -7.500000e-02 -7.392420e-03
2.473594e+00 -5.000000e-02 -9.757604e-03
2.473594e+00 -2.500000e-02 -1.121075e-02
2.473594e+00 0.000000e+00 -1.175547e-02
2.473594e+00 2.500000e-02 -1.139357e-02
2.473594e+00 5.000000e-02 -1.012501e-02
2.473594e+00 7.500000e-02 -7.947935e-03
2.473594e+00 1.000000e-01 -4.858977e-03
2.473594e+00 1.250000e-01 -8.537793e-04
2.473594e+00 1.500000e-01 4.071866e-03
2.473594e+00 1.750000e-01 9.919946e-03
2.473594e+00 2.000000e-01 1.668646e-02
2.473594e+00 2.250000e-01 2.435470e-02
2.473594e+00 2.500000e-01 3.288310e-02
2.473594e+00 2.750000e-01 4.218327e-02
2.473594e+00 3.000000e-01 5.208038e-02
2.473594e+00 3.250000e-01 6.224912e-02
2.473594e+00 3.500000e-01 7.215509e-02
2.473594e+00 3.750000e-01 8.112311e-02
2.473594e+00 4.000000e-01 8.855701e-02
2.473594e+00 4.250000e-01 9.406931e-02
2.473594e+00 4.500000e-01 9.746210e-02
2.473594e+00 4.750000e-01 9.869058e-02
2.473594e+00 5.000000e-01 9.787481e-02
2.473594e+00 5.250000e-01 9.537593e-02
2.473594e+00 5.500000e-01 9.187717e-02
2.473594e+00 5.750000e-01 8.820974e-02
2.473594e+00 6.000000e-01 8.494885e-02
2.473594e+00 6.250000e-01 8.233639e-02
2.473594e+00 6.500000e-01 8.045461e-02
2.473594e+00 6.750000e-01 7.932969e-02
2.473594e+00 7.000000e-01 7.896546e-02
2.473594e+00 7.250000e-01 7.935690e-02
2.473594e+00 7.500000e-01 8.049750e-02
2.473594e+00 7.750000e-01 8.238379e-02
2.473594e+00 8.000000e-01 8.501841e-02
2.473594e+00 8.250000e-01 8.841231e-02
2.473594e+00 8.500000e-01 9.258672e-02
2.473594e+00 8.750000e-01 9.757502e-02
2.473594e+00 9.000000e-01 1.034248e-01
2.473594e+00 9.250000e-01 1.102005e-01
2.473594e+00 9.500000e-01 1.179872e-01
2.473594e+00 9.750000e-01 1.268990e-01
2.473594e+00 1.000000e+00 1.371049e-01
2.473594e+00 1.025000e+00 1.489473e-01
2.473594e+00 1.050000e+00 1.609432e-01
2.473594e+00 1.075000e+00 1.669672e-01
2.473594e+00 1.100000e+00 1.677152e-01
2.473594e+00 1.125000e+00 1.647108e-01
2.473594e+00 1.150000e+00 1.588078e-01
2.473594e+00 1.175000e+00 1.505746e-01
2.473594e+00 1.200000e+00 1.408141e-01
2.473594e+00 1.225000e+00 1.306484e-01
2.473594e+00 1.250000e+00 1.210090e-01
2.473594e+00 1.275000e+00 1.121973e-01
2.473594e+00 1.300000e+00 1.041819e-01
2.473594e+00 1.325000e+00 9.687634e-02
2.473594e+00 1.350000e+00 9.019992e-02
2.473594e+00 1.375000e+00 8.408141e-02
2.473594e+00 1.400000e+00 7.845828e-02
2.473594e+00 1.425000e+00 7.327574e-02
2.473594e+00 1.450000e+00 6.848593e-02
2.473594e+00 1.475000e+00 6.404708e-02
2.473594e+00 1.500000e+00 5.992281e-02
2.473594e+00 1.525000e+00 5.608139e-02
2.473594e+00 1.550000e+00 5.249511e-02
2.473594e+00 1.575000e+00 4.913981e-02
2.473594e+00 1.600000e+00 4.599432e-02
2.486875e+00 -1.600000e+00 4.755831e-02
2.486875e+00 -1.575000e+00 5.082062e-02
2.486875e+00 -1.550000e+00 5.430037e-02
2.486875e+00 -1.525000e+00 5.801903e-02
2.486875e+00 -1.500000e+00 6.200103e-02
2.486875e+00 -1.475000e+00 6.627430e-02
2.486875e+00 -1.450000e+00 7.087071e-02
2.486875e+00 -1.425000e+00 7.582664e-02
2.486875e+00 -1.400000e+00 8.118362e-02
2.486875e+00 -1.375000e+00 8.698891e-02
2.486875e+00 -1.350000e+00 9.329603e-02
2.486875e+00 -1.325000e+00 1.001652e-01
2.486875e+00 -1.300000e+00 1.076633e-01
2.486875e+00 -1.275000e+00 1.158627e-01
2.486875e+00 -1.250000e+00 1.248318e-01
2.486875e+00 -1.225000e+00 1.345670e-01
2.486875e+00 -1.200000e+00 1.447420e-01
2.486875e+00 -1.175000e+00 1.544709e-01
2.486875e+00 -1.150000e+00 1.626874e-01
2.486875e+00 -1.125000e+00 1.685936e-01
2.486875e+00 -1.100000e+00 1.716050e-01
2.486875e+00 -1.075000e+00 1.711261e-01
2.486875e+00 -1.050000e+00 1.654183e-01
2.486875e+00 -1.025000e+00 1.538452e-01
2.486875e+00 -1.000000e+00 1.422249e-01
2.486875e+00 -9.750000e-01 1.321732e-01
2.486875e+00 -9.500000e-01 1.233884e-01
2.486875e+00 -9.250000e-01 1.157255e-01
2.486875e+00 -9.000000e-01 1.090844e-01
2.486875e+00 -8.750000e-01 1.033895e-01
2.486875e+00 -8.500000e-01 9.858327e-02
2.486875e+00 -8.250000e-01 9.462418e-02
2.486875e+00 -8.000000e-01 9.148469e-02
2.486875e+00 -7.750000e-01 8.914989e-02
2.486875e+00 -7.500000e-01 8.761608e-02
2.486875e+00 -7.250000e-01 8.688948e-02
2.486875e+00 -7.000000e-01 8.698461e-02
2.486875e+00 -6.750000e-01 8.792212e-02
2.486875e+00 -6.500000e-01 8.972546e-02
2.486875e+00 -6.250000e-01 9.241556e-02
2.486875e+00 -6.000000e-01 9.600258e-02
2.486875e+00 -5.750000e-01 1.004659e-01
2.486875e+00 -5.500000e-01 1.056309e-01
2.486875e+00 -5.250000e-01 1.107841e-01
2.486875e+00 -5.000000e-01 1.147039e-01
2.486875e+00 -4.750000e-01 1.164893e-01
2.486875e+00 -4.500000e-01 1.157632e-01
2.486875e+00 -4.250000e-01 1.124300e-01
2.486875e+00 -4.000000e-01 1.065504e-01
2.486875e+00 -3.750000e-01 9.833459e-02
2.486875e+00 -3.500000e-01 8.822362e-02
2.486875e+00 -3.250000e-01 7.699062e-02
2.486875e+00 -3.000000e-01 6.555648e-02
2.486875e+00 -2.750000e-01 5.457688e-02
2.486875e+00 -2.500000e-01 4.438211e-02
2.486875e+00 -2.250000e-01 3.511760e-02
2.486875e+00 -2.000000e-01 2.684016e-02
2.486875e+00 -1.750000e-01 1.956467e-02
2.486875e+00 -1.500000e-01 1.328663e-02
2.486875e+00 -1.250000e-01 7.993435e-03
2.486875e+00 -1.000000e-01 3.670209e-03
2.486875e+00 -7.500000e-02 3.027743e-04
2.486875e+00 -5.000000e-02 -2.120852e-03
2.486875e+00 -2.500000e-02 -3.609758e-03
2.486875e+00 0.000000e+00 -4.169846e-03
2.486875e+00 2.500000e-02 -3.803730e-03
2.486875e+00 5.000000e-02 -2.510717e-03
2.486875e+00 7.500000e-02 -2.868381e-04
2.486875e+00 1.000000e-01 2.875043e-03
2.486875e+00 1.250000e-01 6.984938e-03
2.486875e+00 1.500000e-01 1.205504e-02
2.486875e+00 1.750000e-01 1.809828e-02
2.486875e+00 2.000000e-01 2.512540e-02
2.486875e+00 2.250000e-01 3.313933e-02
2.486875e+00 2.500000e-01 4.212417e-02
2.486875e+00 2.750000e-01 5.202333e-02
2.486875e+00 3.000000e-01 6.269414e-02
2.486875e+00 3.250000e-01 7.381433e-02
2.486875e+00 3.500000e-01 8.474549e-02
2.486875e+00 3.750000e-01 9.459154e-02
2.486875e+00 4.000000e-01 1.026001e-01
2.486875e+00 4.250000e-01 1.083415e-01
2.486875e+00 4.500000e-01 1.116106e-01
2.486875e+00 4.750000e-01 1.123479e-01
2.486875e+00 5.000000e-01 1.106463e-01
2.486875e+00 5.250000e-01 1.068737e-01
2.486875e+00 5.500000e-01 1.019099e-01
2.486875e+00 5.750000e-01 9.694742e-02
2.486875e+00 6.000000e-01 9.267773e-02
2.486875e+00 6.250000e-01 8.926272e-02
2.486875e+00 6.500000e-01 8.671676e-02
2.486875e+00 6.750000e-01 8.502672e-02
2.486875e+00 7.000000e-01 8.416995e-02
2.486875e+00 7.250000e-01 8.412161e-02
2.486875e+00 7.500000e-01 8.485945e-02
2.486875e+00 7.750000e-01 8.636668e-02
2.486875e+00 8.000000e-01 8.863385e-02
2.486875e+00 8.250000e-01 9.165995e-02
2.486875e+00 8.500000e-01 9.545320e-02
2.486875e+00 8.750000e-01 1.000315e-01
2.486875e+00 9.000000e-01 1.054225e-01
2.486875e+00 9.250000e-01 1.116631e-01
2.486875e+00 9.500000e-01 1.187980e-01
2.486875e+00 9.750000e-01 1.268766e-01
2.486875e+00 1.000000e+00 1.359503e-01
2.486875e+00 1.025000e+00 1.461038e-01
2.486875e+00 1.050000e+00 1.557594e-01
2.486875e+00 1.075000e+00 1.600981e-01
2.486875e+00 1.100000e+00 1.607609e-01
2.486875e+00 1.125000e+00 1.583171e-01
2.486875e+00 1.150000e+00 1.532676e-01
2.486875e+00 1.175000e+00 1.461622e-01
2.486875e+00 1.200000e+00 1.377046e-01
2.486875e+00 1.225000e+00 1.287415e-01
2.486875e+00 1.250000e+00 1.199809e-01
2.486875e+00 1.275000e+00 1.117599e-01
2.486875e+00 1.300000e+00 1.041530e-01
2.486875e+00 1.325000e+00 9.713995e-02
2.486875e+00 1.350000e+00 9.067666e-02
2.486875e+00 1.375000e+00 8.471455e-02
2.486875e+00 1.400000e+00 7.920624e-02
2.486875e+00 1.425000e+00 7.410761e-02
2.486875e+00 1.450000e+00 6.937847e-02
2.486875e+00 1.475000e+00 6.498272e-02
2.486875e+00 1.500000e+00 6.088818e-02
2.486875e+00 1.525000e+00 5.706628e-02
2.486875e+00 1.550000e+00 5.349175e-02
2.486875e+00 1.575000e+00 5.014223e-02
2.486875e+00 1.600000e+00 4.699800e-02
2.500156e+00 -1.600000e+00 4.858286e-02
2.500156e+00 -1.575000e+00 5.184215e-02
2.500156e+00 -1.550000e+00 5.531395e-02
2.500156e+00 -1.525000e+00 5.901822e-02
2.500156e+00 -1.500000e+00 6.297748e-02
2.500156e+00 -1.475000e+00 6.721714e-02
2.500156e+00 -1.450000e+00 7.176576e-02
2.500156e+00 -1.425000e+00 7.665535e-02
2.500156e+00 -1.400000e+00 8.192157e-02
2.500156e+00 -1.375000e+00 8.760369e-02
2.500156e+00 -1.350000e+00 9.374427e-02
2.500156e+00 -1.325000e+00 1.003879e-01
2.500156e+00 -1.300000e+00 1.075785e-01
2.500156e+00 -1.275000e+00 1.153515e-01
2.500156e+00 -1.250000e+00 1.237123e-01
2.500156e+00 -1.225000e+00 1.325647e-01
2.500156e+00 -1.200000e+00 1.415625e-01
2.500156e+00 -1.175000e+00 1.500237e-01
2.500156e+00 -1.150000e+00 1.571350e-01
2.500156e+00 -1.125000e+00 1.622039e-01
2.500156e+00 -1.100000e+00 1.646807e-01
2.500156e+00 -1.075000e+00 1.640693e-01
2.500156e+00 -1.050000e+00 1.598085e-01
2.500156e+00 -1.025000e+00 1.507627e-01
2.500156e+00 -1.000000e+00 1.409262e-01
2.500156e+00 -9.750000e-01 1.320443e-01
2.500156e+00 -9.500000e-01 1.241172e-01
2.500156e+00 -9.250000e-01 1.171240e-01
2.500156e+00 -9.000000e-01 1.110313e-01
2.500156e+00 -8.750000e-01 1.058050e-01
2.500156e+00 -8.500000e-01 1.014158e-01
2.500156e+00 -8.250000e-01 9.784266e-02
2.500156e+00 -8.000000e-01 9.507396e-02
2.500156e+00 -7.750000e-01 9.310824e-02
2.500156e+00 -7.500000e-01 9.195425e-02
2.500156e+00 -7.250000e-01 9.163093e-02
2.500156e+00 -7.000000e-01 9.216704e-02
2.500156e+00 -6.750000e-01 9.360037e-02
2.500156e+00 -6.500000e-01 9.597633e-02
2.500156e+00 -6.250000e-01 9.934554e-02
2.500156e+00 -6.000000e-01 1.037627e-01
2.500156e+00 -5.750000e-01 1.093006e-01
2.500156e+00 -5.500000e-01 1.159943e-01
2.500156e+00 -5.250000e-01 1.230369e-01
2.500156e+00 -5.000000e-01 1.285175e-01
2.500156e+00 -4.750000e-01 1.313051e-01
2.500156e+00 -4.500000e-01 1.310999e-01
2.500156e+00 -4.250000e-01 1.278669e-01
2.500156e+00 -4.000000e-01 1.216830e-01
2.500156e+00 -3.750000e-01 1.127428e-01
2.500156e+00 -3.500000e-01 1.014904e-01
2.500156e+00 -3.250000e-01 8.890877e-02
2.500156e+00 -3.000000e-01 7.629582e-02
2.500156e+00 -2.750000e-01 6.441792e-02
2.500156e+00 -2.500000e-01 5.355555e-02
2.500156e+00 -2.250000e-01 4.379451e-02
2.500156e+00 -2.000000e-01 3.514629e-02
2.500156e+00 -1.750000e-01 2.759319e-02
2.500156e+00 -1.500000e-01 2.110730e-02
2.500156e+00 -1.250000e-01 1.565917e-02
2.500156e+00 -1.000000e-01 1.122178e-02
2.500156e+00 -7.500000e-02 7.772230e-03
2.500156e+00 -5.000000e-02 5.292432e-03
2.500156e+00 -2.500000e-02 3.769250e-03
2.500156e+00 0.000000e+00 3.194451e-03
2.500156e+00 2.500000e-02 3.564611e-03
2.500156e+00 5.000000e-02 4.881075e-03
2.500156e+00 7.500000e-02 7.149980e-03
2.500156e+00 1.000000e-01 1.038232e-02
2.500156e+00 1.250000e-01 1.459398e-02
2.500156e+00 1.500000e-01 1.980557e-02
2.500156e+00 1.750000e-01 2.604180e-02
2.500156e+00 2.000000e-01 3.332978e-02
2.500156e+00 2.250000e-01 4.169512e-02
2.500156e+00 2.500000e-01 5.115360e-02
2.500156e+00 2.750000e-01 6.169265e-02
2.500156e+00 3.000000e-01 7.322751e-02
2.500156e+00 3.250000e-01 8.548427e-02
2.500156e+00 3.500000e-01 9.771693e-02
2.500156e+00 3.750000e-01 1.086631e-01
2.500156e+00 4.000000e-01 1.173663e-01
2.500156e+00 4.250000e-01 1.233938e-01
2.500156e+00 4.500000e-01 1.265555e-01
2.500156e+00 4.750000e-01 1.267759e-01
2.500156e+00 5.000000e-01 1.240887e-01
2.500156e+00 5.250000e-01 1.187863e-01
2.500156e+00 5.500000e-01 1.119736e-01
2.500156e+00 5.750000e-01 1.055189e-01
2.500156e+00 6.000000e-01 1.002034e-01
2.500156e+00 6.250000e-01 9.597958e-02
2.500156e+00 6.500000e-01 9.276996e-02
2.500156e+00 6.750000e-01 9.051839e-02
2.500156e+00 7.000000e-01 8.917360e-02
2.500156e+00 7.250000e-01 8.868953e-02
2.500156e+00 7.500000e-01 8.902725e-02
2.500156e+00 7.750000e-01 9.015610e-02
2.500156e+00 8.000000e-01 9.205416e-02
2.500156e+00 8.250000e-01 9.470818e-02
2.500156e+00 8.500000e-01 9.811315e-02
2.500156e+00 8.750000e-01 1.022714e-01
2.500156e+00 9.000000e-01 1.071906e-01
2.500156e+00 9.250000e-01 1.128805e-01
2.500156e+00 9.500000e-01 1.193461e-01
2.500156e+00 9.750000e-01 1.265727e-01
2.500156e+00 1.000000e+00 1.344910e-01
2.500156e+00 1.025000e+00 1.428426e-01
2.500156e+00 1.050000e+00 1.500603e-01
2.500156e+00 1.075000e+00 1.539342e-01
2.500156e+00 1.100000e+00 1.546533e-01
2.500156e+00 1.125000e+00 1.526279e-01
2.500156e+00 1.150000e+00 1.482845e-01
2.500156e+00 1.175000e+00 1.421150e-01
2.500156e+00 1.200000e+00 1.347170e-01
2.500156e+00 1.225000e+00 1.267537e-01
2.500156e+00 1.250000e+00 1.187868e-01
2.500156e+00 1.275000e+00 1.111442e-01
2.500156e+00 1.300000e+00 1.039554e-01
2.500156e+00 1.325000e+00 9.724930e-02
2.500156e+00 1.350000e+00 9.101418e-02
2.500156e+00 1.375000e+00 8.522276e-02
2.500156e+00 1.400000e+00 7.984240e-02
2.500156e+00 1.425000e+00 7.483950e-02
2.500156e+00 1.450000e+00 7.018157e-02
2.500156e+00 1.475000e+00 6.583824e-02
2.500156e+00 1.500000e+00 6.178166e-02
2.500156e+00 1.525000e+00 5.798654e-02
2.500156e+00 1.550000e+00 5.443012e-02
2.500156e+00 1.575000e+00 5.109200e-02
2.500156e+00 1.600000e+00 4.795395e-02
2.513438e+00 -1.600000e+00 4.955780e-02
2.513438e+00 -1.575000e+00 5.280906e-02
2.513438e+00 -1.550000e+00 5.626722e-02
2.513438e+00 -1.525000e+00 5.995066e-02
2.513438e+00 -1.500000e+00 6.387989e-02
2.513438e+00 -1.475000e+00 6.807768e-02
2.513438e+00 -1.450000e+00 7.256921e-02
2.513438e+00 -1.425000e+00 7.738201e-02
2.513438e+00 -1.400000e+00 8.254584e-02
2.513438e+00 -1.375000e+00 8.809208e-02
2.513438e+00 -1.350000e+00 9.405253e-02
2.513438e+00 -1.325000e+00 1.004569e-01
2.513438e+00 -1.300000e+00 1.073276e-01
2.513438e+00 -1.275000e+00 1.146688e-01
2.513438e+00 -1.250000e+00 1.224400e-01
2.513438e+00 -1.225000e+00 1.304985e-01
2.513438e+00 -1.200000e+00 1.385139e-01
2.513438e+00 -1.175000e+00 1.459399e-01
2.513438e+00 -1.150000e+00 1.521355e-01
2.513438e+00 -1.125000e+00 1.565152e-01
2.513438e+00 -1.100000e+00 1.585933e-01
2.513438e+00 -1.075000e+00 1.579553e-01
2.513438e+00 -1.050000e+00 1.542317e-01
2.513438e+00 -1.025000e+00 1.473806e-01
2.513438e+00 -1.000000e+00 1.393511e-01
2.513438e+00 -9.750000e-01 1.316436e-01
2.513438e+00 -9.500000e-01 1.245853e-01
2.513438e+00 -9.250000e-01 1.182750e-01
2.513438e+00 -9.000000e-01 1.127435e-01
2.513438e+00 -8.750000e-01 1.079967e-01
2.513438e+00 -8.500000e-01 1.040328e-01
2.513438e+00 -8.250000e-01 1.008509e-01
2.513438e+00 -8.000000e-01 9.845543e-02
2.513438e+00 -7.750000e-01 9.685826e-02
2.513438e+00 -7.500000e-01 9.608075e-02
2.513438e+00 -7.250000e-01 9.615471e-02
2.513438e+00 -7.000000e-01 9.712340e-02
2.513438e+00 -6.750000e-01 9.904226e-02
2.513438e+00 -6.500000e-01 1.019795e-01
2.513438e+00 -6.250000e-01 1.060162e-01
2.513438e+00 -6.000000e-01 1.112490e-01
2.513438e+00 -5.750000e-01 1.178330e-01
2.513438e+00 -5.500000e-01 1.262559e-01
2.513438e+00 -5.250000e-01 1.358480e-01
2.513438e+00 -5.000000e-01 1.431886e-01
2.513438e+00 -4.750000e-01 1.470530e-01
2.513438e+00 -4.500000e-01 1.473780e-01
2.513438e+00 -4.250000e-01 1.442240e-01
2.513438e+00 -4.000000e-01 1.376829e-01
2.513438e+00 -3.750000e-01 1.278990e-01
2.513438e+00 -3.500000e-01 1.152221e-01
2.513438e+00 -3.250000e-01 1.008738e-01
2.513438e+00 -3.000000e-01 8.687041e-02
2.513438e+00 -2.750000e-01 7.401895e-02
2.513438e+00 -2.500000e-01 6.246422e-02
2.513438e+00 -2.250000e-01 5.220196e-02
2.513438e+00 -2.000000e-01 4.318653e-02
2.513438e+00 -1.750000e-01 3.536247e-02
2.513438e+00 -1.500000e-01 2.867607e-02
2.513438e+00 -1.250000e-01 2.307990e-02
2.513438e+00 -1.000000e-01 1.853423e-02
2.513438e+00 -7.500000e-02 1.500725e-02
2.513438e+00 -5.000000e-02 1.247469e-02
2.513438e+00 -2.500000e-02 1.091938e-02
2.513438e+00 0.000000e+00 1.033076e-02
2.513438e+00 2.500000e-02 1.070461e-02
2.513438e+00 5.000000e-02 1.204291e-02
2.513438e+00 7.500000e-02 1.435397e-02
2.513438e+00 1.000000e-01 1.765264e-02
2.513438e+00 1.250000e-01 2.196075e-02
